"t","y","mu","q_010","q_015","q_020","q_025","q_030","q_035","q_040","q_045","q_050","q_055","q_060","q_065","q_070","q_075","q_080","q_085","q_090","q_095"
11,0.89261432438773,-0.214068858008346,-3.48947621436039,-2.71459474025094,-2.13453611434715,-1.67966677022006,-1.28095934135675,-0.956734714483786,-0.712806176053607,-0.492861368432969,-0.264403032499011,-0.0596855694825675,0.180482414564631,0.458499786403255,0.745928709712526,1.14141142206571,1.54030787047781,2.10561335300799,2.91054422531714,4.17109086633271
12,1.39230416507207,0.535568594632638,-2.63909927883049,-1.81702861191374,-1.23952191271236,-0.838322091321844,-0.461994510824722,-0.165717759012656,0.0853579855141604,0.319089036152567,0.537948118110152,0.750435170176256,0.975399961663201,1.23090860481003,1.5328219647393,1.91736312890589,2.3223264214618,2.9218244163877,3.72138600806816,5.09359283962754
13,5.52337490147277,0.83538249904324,-2.30794028066661,-1.53376837152464,-1.00769865319067,-0.549848315059565,-0.201757653451699,0.146981805833813,0.4214170926509,0.640448868002519,0.855590786723077,1.05436588931102,1.29490470975521,1.56334782001485,1.84639263400289,2.177765009839,2.63538968445178,3.19699545403379,4.02544626149335,5.50289595562905
14,5.8272609687654,3.31402494088366,0.187310187739255,0.950100480814591,1.52612089719288,1.94265554228633,2.31234172985228,2.626669542815,2.8858852009469,3.12216491633576,3.32619211156407,3.54113444617142,3.7774056859225,4.06094024215772,4.37184015821465,4.74257673176425,5.1891722061767,5.70913218858496,6.50339274512905,7.87104184938079
15,2.4560605923822,3.49635658125924,0.324297483790482,1.16124303745157,1.69130218480412,2.13695282012437,2.45476038332486,2.79060255575103,3.05470861469882,3.2768443929345,3.49409047101125,3.69766238852807,3.95070243145499,4.21388583170464,4.50187810772753,4.88012029804691,5.32516175726296,5.87044890629204,6.77166622177147,8.1736316931147
16,1.88659825791732,1.47363635542932,-1.7586019266202,-1.02111992489351,-0.470982363424814,0.0178534036032034,0.415641399991794,0.712654204052836,0.995276865487992,1.26328907037224,1.46646187849444,1.67621099336389,1.8962941726918,2.17106826796671,2.4919171031217,2.87709030161478,3.32584036573187,3.90167672777695,4.6714130137256,6.25127014841185
17,-3.39211408377754,1.13195895475039,-2.07572261804936,-1.22518156155665,-0.613567395609485,-0.211328563331044,0.153312735382646,0.436966713219176,0.711176497838523,0.93491139062219,1.12124274462348,1.33089723969224,1.55274353284651,1.82865447079722,2.13124209590503,2.46977803012161,2.86516248493881,3.47135404968988,4.29399693141036,5.64815336888051
18,0.734411925155461,-2.03526845026652,-5.24956166676579,-4.4350447202942,-3.88864213318807,-3.44423677797681,-3.07359828150701,-2.74848655659092,-2.47706859204529,-2.237755893875,-2.0158221910398,-1.81604588820312,-1.5834694531564,-1.30865103310762,-1.03654587194555,-0.677146286636435,-0.242872910746678,0.348466908674063,1.14439353834968,2.54942367874606
19,2.1062189374104,0.440647155093277,-2.91535653729099,-2.11027890736878,-1.45000208381739,-1.00375151735495,-0.590049008546154,-0.274990722077478,-0.00542714215633129,0.230033560544586,0.452523898850786,0.664466878609203,0.913738298704488,1.1883936358507,1.47946953573033,1.86972273985368,2.27681569661323,2.8021227846169,3.68061448822934,5.0276146471399
20,2.39572719338325,1.26373136244624,-2.0825721714328,-1.1908030304699,-0.589533805653157,-0.143857214813627,0.217620884137167,0.521657948645423,0.802582524486417,1.04703401667747,1.25698275409147,1.43699822352751,1.68744525700125,1.95888556568148,2.25869886556533,2.66664856389748,3.0907347293558,3.62835514764209,4.37616420071339,5.67450474646977
21,5.03916164162584,1.68464991152989,-1.48688764347269,-0.717946198892028,-0.120153212354144,0.309508301446939,0.672242658696765,0.951067901770468,1.24323381924387,1.46448009548883,1.68120403753629,1.91161983505577,2.14899188842725,2.41646037590289,2.75293166591787,3.12542703683657,3.63572370880848,4.1871794071161,4.97424722188823,6.47195997665419
22,4.32648478103013,3.49372518680945,0.217726042811538,0.984173146253002,1.56384293799282,2.0354990301846,2.39962652119611,2.74694772750588,3.02212060367236,3.29095302136893,3.49446981122389,3.70106605117675,3.9407310136254,4.24001132947176,4.54562352461469,4.92233370040446,5.3689162643809,6.02140132249668,6.88062247745479,8.19494092041513
23,0.757543906039472,3.24310446411801,0.0787192595896451,0.849553166340156,1.44701394482956,1.89085607232677,2.2538684880336,2.56856704693337,2.83042050161352,3.06669448292046,3.26541868066829,3.49715637201467,3.69564460631614,3.97137867227231,4.31020874709993,4.64885794314433,5.10938381031353,5.6764166989154,6.43359568952613,8.03944198265893
24,2.57753606460808,1.21537155665982,-2.00872395494655,-1.21099124267981,-0.598448163344423,-0.161195476677734,0.192112569167421,0.484235319808377,0.764085725423296,0.985839491362365,1.19440458850048,1.40846117685759,1.64380948895074,1.90157858609976,2.21015468227749,2.57886464241123,3.03906906047346,3.60372840123311,4.41823697217065,5.7966145539233
25,7.43266993667197,2.34652163876485,-0.855029534397533,0.0311289692196842,0.555945331003452,0.989501400757551,1.37773275989507,1.65273732204418,1.91212618642963,2.1411419520703,2.35045276837725,2.5682228854489,2.82899480135395,3.10539227900412,3.42399425964415,3.78261208140291,4.27070619386305,4.85408994199563,5.58796966136497,7.05909275373064
26,7.21536035153865,5.2204471750393,2.00085474582161,2.85089807813758,3.38148961273216,3.80571763968371,4.18472207478536,4.48536425788947,4.76838218872433,4.99826575936231,5.21979715877286,5.42411362945346,5.63317423161329,5.89243297055388,6.2305734570357,6.58638814665628,7.0667081158971,7.64220959835899,8.58625701378122,9.8957817229941
27,4.4242774946791,4.97642980642315,1.82541738916227,2.57267090638561,3.10665117560403,3.58469191848132,3.96950476412692,4.28646936656341,4.55000031734546,4.79257634611617,4.99544322422446,5.19574187792606,5.43821211468039,5.74166878206292,6.03459545241755,6.38794245222372,6.87750323320535,7.51236057520561,8.30863445252839,9.76737769211401
28,4.51549561633729,3.12479469864144,-0.0857272631576726,0.697492997941489,1.2811508964528,1.74113813367375,2.12095196318228,2.41456845113154,2.66164291910813,2.87395509375129,3.07789175811894,3.29677752475184,3.5151601427722,3.76957839430678,4.05714837406591,4.43726919095607,4.89546514519678,5.5129937445646,6.30669466774083,7.53359154475097
29,3.96218763972309,2.95651096530234,-0.198264725441336,0.607243919068896,1.1854812272056,1.63877544617002,1.97812835014321,2.26175207352702,2.52008190050693,2.7542739429949,2.94679484431983,3.14196666315259,3.36155645651484,3.61700175613107,3.92198924919373,4.28586045585691,4.73000004597152,5.33262171966283,6.05220691607087,7.43198038222209
30,-1.41448201609891,2.37731258383388,-0.842722619570494,-0.0973285818017726,0.51634676693186,1.04100235237744,1.39688753968847,1.69931893740683,1.97726471055466,2.1973222653226,2.38916954513544,2.60797605830543,2.84868435312726,3.10462789370557,3.39037769094617,3.7259312667082,4.19906799260762,4.71872389563452,5.50752055431919,6.80054747888226
31,-4.71003979928718,-0.848689209659348,-4.1072959941257,-3.27599309367349,-2.69976470337425,-2.25225924756355,-1.89123724958273,-1.56494602811141,-1.30381927550902,-1.08302434343594,-0.858459573475475,-0.653267068697978,-0.371931611679298,-0.114189604156019,0.160066839780686,0.509088979980422,0.961938346834642,1.58873279408654,2.47168782241591,3.93374011994219
32,-1.06574366964031,-2.82602387957231,-6.21543300418846,-5.41467323031707,-4.76893376241041,-4.27156367806214,-3.85040024109338,-3.56993517302473,-3.31435114937049,-3.06209655386414,-2.85342965234562,-2.65308090940378,-2.41514778608223,-2.15211705820677,-1.817621013517,-1.45070568144211,-1.0459338561871,-0.468524802172285,0.341423501741569,1.61863930863956
33,-2.27862618336552,-0.639446201784189,-3.7604273001083,-2.99344461261332,-2.42980346045572,-2.00425399641993,-1.61977406209582,-1.35963935898165,-1.09312592117119,-0.857437473598848,-0.673154663923712,-0.450031434800387,-0.21160686600149,0.0623347492505558,0.360065915343586,0.716746789136105,1.15087703301197,1.76069160920684,2.54766478310925,3.86080689028268
34,-0.49264779604551,-1.36717571001931,-4.58276950648848,-3.81488334291816,-3.23191961758807,-2.76146929881426,-2.36748704267316,-2.08449501203759,-1.82086246471711,-1.59160533363767,-1.35094367443315,-1.11867908920541,-0.89849828044906,-0.635370071223557,-0.322482915087724,0.0456074872315653,0.480469137322331,1.10529141282677,1.8747172411613,3.15599831852535
35,-7.59744905683191,-0.295588677627306,-3.48776750718721,-2.65565665333399,-2.11468937055899,-1.67153581566707,-1.31657994573695,-1.01086813393451,-0.7262441702391,-0.503139841210816,-0.285103322758859,-0.100654019311327,0.124252087785146,0.41430115283514,0.727338063044358,1.12668230053383,1.62871979147825,2.17474005799026,3.05924617856523,4.42317725049578
36,-5.47178745286703,-4.55846943409914,-7.84855010917233,-7.02053619612506,-6.38902587257156,-5.94067830105039,-5.54399542573362,-5.2473442234761,-4.99670701237791,-4.75862071313007,-4.55491615191615,-4.34784003602464,-4.10010360378581,-3.847992003492,-3.53158578819169,-3.21673165106588,-2.7549933117096,-2.22771634169624,-1.43055953118573,-0.0113333957015865
37,-1.00967991251772,-3.28307247172022,-6.46206390149771,-5.65473603076992,-5.15408013655951,-4.6766498697705,-4.3275906787498,-4.04032090102656,-3.75642673958877,-3.52637146499261,-3.30223661127285,-3.08929749367055,-2.85399660198519,-2.60759537470908,-2.29557966921955,-1.93626920127655,-1.50611053034851,-0.912640658797272,-0.168892279841183,1.14466679702914
38,-4.78823370625089,-0.605807947510631,-3.83093692068341,-2.97948419670557,-2.38407680019068,-1.8812690435927,-1.53524614731924,-1.24789523652239,-0.986455276250269,-0.764821883592268,-0.558865755673321,-0.36576629037767,-0.138714129306024,0.112996891358952,0.423507434038973,0.807346275464919,1.26790324444356,1.8287538032267,2.57174812493171,3.96831286400024
39,-1.97654544075121,-2.87294022375053,-6.05040100227887,-5.27665572525164,-4.74524125932966,-4.30184305617595,-3.91623873561357,-3.62041885329732,-3.36239781170234,-3.11853728429793,-2.896131309449,-2.69540070881948,-2.44859566251688,-2.16859648048963,-1.87725508142098,-1.52424019059035,-1.10097441430349,-0.493663651712894,0.32892119258323,1.75919695357687
40,4.36962641865469,-1.18592726445073,-4.26816303527545,-3.48832526858798,-2.9681961009051,-2.5694559328757,-2.20445429488639,-1.88538889730613,-1.62541775096946,-1.37669991807575,-1.15583277158907,-0.958026093620379,-0.701026789587601,-0.426326419424776,-0.109349054412947,0.280833996722836,0.734939447647879,1.25963834628261,2.00833325142245,3.43979330497505
41,-3.89354807070537,2.86898944669282,-0.372854142641657,0.473941381775465,1.08050273156709,1.51801031676667,1.85053375939262,2.12792317700152,2.37738952611691,2.64016538826268,2.86087915242797,3.06924112108502,3.31074844955957,3.60735867813785,3.90961963555772,4.26039954688302,4.70086209626856,5.28099879660333,6.04498220965777,7.5011072515534
42,0.349289106145201,-1.86590064058928,-5.1351504096969,-4.29696101420718,-3.67311129745581,-3.2275611427574,-2.85074397840952,-2.57357992848883,-2.28691374756982,-2.04276176579088,-1.84272880455969,-1.63506626271131,-1.40822136075705,-1.12659733579651,-0.822848729727693,-0.482538712371098,-0.073261731452923,0.554779648596748,1.31707277909274,2.57542692354522
43,0.66785842604128,0.856787059187096,-2.40320245163408,-1.55607814035242,-0.974045125540817,-0.487795792021672,-0.128526743680773,0.150996621180608,0.402875695632822,0.644058245460935,0.844413328967651,1.04750515759381,1.27741467790507,1.51284889379306,1.86091619560811,2.17671740626822,2.62514944998192,3.17963125745374,3.97813593653064,5.29926190486296
44,4.89536846558053,1.16156026866087,-1.95336152890054,-1.24124722000284,-0.713323650976317,-0.268634819285312,0.0925759183758756,0.376485334186411,0.663798380849688,0.901737279045192,1.128822641354,1.34474467397004,1.61081090103311,1.87105731448727,2.18533379065329,2.54362314742036,3.00952359294991,3.58215877036235,4.46674469890573,5.82118959312697
45,4.87132844403407,3.73722107934832,0.476257672296733,1.30965133200235,1.94267171942794,2.3507302670617,2.74283334701574,3.04707679010907,3.31578339016938,3.57819290781059,3.77543650755023,3.98819099092485,4.25065541765402,4.51276444884474,4.82038132712144,5.17834094918047,5.67180614652849,6.22754162731297,7.00445981991835,8.42250545283052
46,4.1638729907205,3.68364227945657,0.586811033318753,1.32463696930833,1.83768806447593,2.25497947215915,2.61673025614051,2.9581999024556,3.24537202717481,3.47348049902285,3.68652562166243,3.91381163747759,4.15642387670117,4.42949634024779,4.7284146763785,5.07914903281785,5.53381822142948,6.12662253693857,6.87735959880935,8.32021466252474
47,6.43665955345499,3.14553738993226,-0.0233694981306275,0.764085754712233,1.32644120852194,1.78567121689412,2.16763568555227,2.45064632218172,2.67444378487923,2.91828577352568,3.13539649867833,3.34909399960387,3.57518016530749,3.84715587591924,4.13745369680973,4.47034788956987,4.88776801129737,5.444396461627,6.34878148143321,7.76951702004492
48,3.67999322907189,4.33222393390699,1.17012244983431,1.96504470488964,2.52061953572349,2.95463871701773,3.34211340390335,3.62543241724286,3.8752821538976,4.10981744539123,4.32974831152052,4.55077510824822,4.77803060910851,5.06481526771225,5.37569642318853,5.74938118936993,6.1494078703979,6.72186644166154,7.53908290803093,8.7695751591213
49,1.84140124119784,2.45520953294312,-0.772968936274109,0.0673344837023853,0.620751567450362,1.04728767417553,1.41903659702555,1.72368513954592,1.99341061403685,2.22877773789225,2.4412046841855,2.63592427963904,2.8556168372406,3.11037552025625,3.40295636755594,3.78276476962036,4.20757033575752,4.82085094885036,5.57824458474074,6.78498243532427
50,0.762629105304663,1.10484074471874,-2.07657265671329,-1.26289807220376,-0.711902969449825,-0.297742300400644,0.0831811513258394,0.39812719191665,0.676942581353434,0.92754490405126,1.14752715009038,1.36496369592848,1.61164736964746,1.86861617738611,2.16273108047847,2.5152479156019,2.95448951926739,3.48876950587549,4.37471341532919,5.74774857916969
51,0.156017704312907,0.457577463182798,-2.84500695173692,-2.02243939419917,-1.45640977395885,-0.950522183421892,-0.58142197070699,-0.271725981398667,0.00763994147920278,0.232265750386956,0.421920852565462,0.644459345049202,0.883437200597907,1.13476627042061,1.43406277201646,1.80928749437427,2.25815910223801,2.81467209134298,3.60090152144231,4.89677902068558
52,0.430011410089328,0.0936106225877442,-3.1531042799364,-2.37269929604772,-1.79302507398406,-1.32701387057772,-0.95159858460932,-0.62849578646922,-0.361863767682674,-0.138987921201673,0.0641008651352576,0.262022285048086,0.513330471667074,0.801598159093728,1.12287792193058,1.50022413672227,1.96577395504751,2.53882249162301,3.24456766954959,4.6543199638724
53,-0.358925509224829,0.258006846053597,-2.85733548896126,-2.09555596949812,-1.49811268340627,-1.08695031549397,-0.734444519310482,-0.414394162215896,-0.177106113128935,0.0691045056835523,0.27541258969527,0.474801672497592,0.688176034687346,0.941743824180466,1.225976443108,1.54884640578777,2.02714478085773,2.6741895359031,3.53883176276737,4.87836280875141
54,-0.891287413505534,-0.215355305534897,-3.43934374732799,-2.65103789528511,-2.06335373247365,-1.60488920300903,-1.24072559782184,-0.931757130689722,-0.659810175761411,-0.406759919215848,-0.185635013627852,0.0156883330636437,0.267448756857973,0.556753958665513,0.872872733016014,1.24103212400873,1.67576139392886,2.25624119004929,3.17251928142417,4.5940392477221
55,-4.85840117649052,-0.53477244810332,-3.70766543291569,-2.91707698820738,-2.35771944534011,-1.93753703349971,-1.56412592600013,-1.26863590219955,-0.998936413605216,-0.759495971618048,-0.557612984375968,-0.335574384648111,-0.0905796202677601,0.179209705178821,0.48937421141567,0.834204748168048,1.23448374825449,1.87325135000083,2.56408143613966,3.87215731038937
56,-1.42608081956486,-2.91504070589431,-6.28440823339918,-5.38963945030559,-4.77024657009839,-4.25439677216813,-3.90988733774627,-3.61068228602705,-3.35550381827628,-3.12314164437408,-2.90026379159277,-2.68583119944306,-2.42863512762203,-2.17882454818994,-1.83049036951317,-1.46171813797146,-1.033777227907,-0.407805103580038,0.421650166257021,1.75246142011413
57,-1.05734714250201,-0.855648491738919,-3.95562527928965,-3.17229623871383,-2.56190440748515,-2.13153730247637,-1.82602116534556,-1.53773503701237,-1.27080868568683,-1.02256920183211,-0.822128280564354,-0.584114942044037,-0.351782475172628,-0.0875712403700271,0.204415842270825,0.617988560307949,1.03944724312772,1.58156627255702,2.3246232875,3.62988577306042
58,1.54649395290725,-0.634408285501208,-3.88174336575576,-3.10511835549387,-2.49222414423539,-2.04520530482196,-1.64945859638645,-1.34567731542742,-1.05631898170247,-0.832444058827891,-0.610555865784912,-0.409601342990833,-0.162252968042369,0.140343200738528,0.425235097164104,0.800042492944412,1.26197700175998,1.85121681137408,2.6417712468701,3.94884845161717
59,1.00189243798186,0.927896371744347,-2.14896407062482,-1.36129513415156,-0.827149687564345,-0.382948914369177,-0.0383938072472235,0.257515129336264,0.489510914284386,0.709538953019988,0.932607780190344,1.14183541573395,1.38063658531568,1.64657623116729,1.95652406167926,2.31210884990696,2.73975951055469,3.3066795913524,4.17002385726746,5.49469319327732
60,0.445845033015123,0.601135462789157,-2.65234465628519,-1.80421475842404,-1.22093533259212,-0.764051830391891,-0.377692530961165,-0.0750051374219404,0.173019303181234,0.417089941013323,0.618262717357883,0.838536360564497,1.06594668542956,1.33867590572276,1.62889091416247,2.00217592524088,2.43265579258578,3.01129547303721,3.74234250189996,5.13485833127911
61,0.292453341137276,0.514720615308976,-2.69401209493934,-1.92425677629051,-1.36355558475659,-0.962354170885758,-0.55928165437034,-0.252183212401501,0.0289768082408503,0.282926463693177,0.528673279108626,0.718049416416099,0.959795368461531,1.22641492751834,1.53246051152819,1.88128096400991,2.32056240583663,2.8185230757759,3.59056677647793,5.24309702520183
62,7.74196366342302,0.645700206516362,-2.58862552837797,-1.75132633354804,-1.17870083315475,-0.700904452223534,-0.345933968026991,-0.0654119404832231,0.207066798683112,0.430483614936936,0.649612883181504,0.843813877589548,1.08771682012426,1.36755754476678,1.67657745097787,2.05573940767944,2.48569742737909,3.07414378595858,3.9272972826706,5.36157750524824
63,5.65985200494124,5.29239179355378,1.94882981500187,2.81307703569013,3.45773502284176,3.87570764195187,4.27776964751658,4.57244762359447,4.81302201646814,5.08700682431873,5.30971517099391,5.51635010718191,5.73804974746682,6.01352195955338,6.31573864714853,6.73241706979024,7.18160690587837,7.7708756639684,8.61278209747968,10.062871475504
64,4.99357746109335,4.15675641600087,0.961156909405848,1.76060450670559,2.34481121848039,2.80111323350934,3.18934858294558,3.49155102019769,3.7369268601717,3.99048428875563,4.20645076146653,4.41194184079972,4.65348991379056,4.92894382184803,5.2469489095866,5.59187043562878,5.9952695750883,6.53709048017162,7.31567838498576,8.72012515847735
65,-2.70121446237949,3.79614647665601,0.597920653588012,1.41605800263999,2.00166523566728,2.45986909445149,2.82534288945602,3.14936353486984,3.39637394759106,3.63128993595546,3.82087605699626,4.03299798991244,4.27897991394625,4.54884866858578,4.84479940883225,5.22468464400611,5.66973065486886,6.22720780794286,7.01822070907244,8.31432514787558
66,2.5991523564159,-0.859883464391566,-4.09267433962546,-3.25775454049132,-2.69687849574686,-2.21491868798129,-1.85002333444997,-1.55113741832861,-1.31656259774993,-1.10899643438146,-0.88193005660081,-0.667756808582571,-0.428546694630127,-0.194596607936901,0.092172345478686,0.489041843117686,0.954103164282722,1.57625884683535,2.35479894729497,3.64945185228047
67,-2.52192345241008,2.20670500934952,-0.93454872544674,-0.109003331247875,0.435146945817865,0.89398096133297,1.24982208132505,1.55109074386528,1.80237031219246,2.03814453046317,2.24346185273409,2.44625970503638,2.71853918067553,2.98846993010453,3.2962510659448,3.65017131494593,4.05431647165149,4.60679310275519,5.46153301133348,6.78945318718944
68,-1.14076961777602,-1.04292586961204,-4.1291981447955,-3.3796199683436,-2.84464153662928,-2.4365273954554,-2.07467691897302,-1.78498427511951,-1.5316113512264,-1.30564186330235,-1.09563036522832,-0.882887404321089,-0.64948192035422,-0.384091327368409,-0.0459685322818223,0.321987400118464,0.739606872555468,1.33070502094005,2.10180711640379,3.53637869442062
69,-1.19438743689249,-0.437248175165611,-3.55234193857342,-2.77647508231159,-2.2151040500477,-1.79526899691559,-1.43601339109115,-1.16273881178917,-0.88717805542118,-0.652625608108918,-0.413379140719986,-0.212411972923804,0.0159130296834456,0.28980167786111,0.588267289208147,0.96988770935958,1.39810192370692,2.03441839782655,2.89143787361587,4.27848832940896
70,0.0170554373024762,-0.71663246213544,-4.05613176691575,-3.28692117549573,-2.68829561660037,-2.25917981972652,-1.82889856763465,-1.51457852454221,-1.25339659818369,-0.983531486720767,-0.758876958029438,-0.545419531204027,-0.338388883977637,-0.0769520795911188,0.218075963152801,0.589644443383138,0.990211765182112,1.59270742102846,2.47440612967332,3.87382904308819
71,-0.523687851865957,0.0102332623814857,-3.2567248962382,-2.4684478359404,-1.88514466572774,-1.42008100040619,-1.03134180450168,-0.690660694120667,-0.42288508608395,-0.204551738700629,0.0256122714665628,0.253478603787279,0.495120258838403,0.761312349373284,1.05792765066483,1.43502996908708,1.91069871816161,2.49847885690665,3.35885934610109,4.7562347681752
72,0.214794817119322,-0.314212711119574,-3.45390946807671,-2.64519347227593,-2.06048796928368,-1.64290701823457,-1.30374083921427,-1.01201430587179,-0.737269498836166,-0.503325956475388,-0.299448540388174,-0.0788476051611625,0.132345728925292,0.379665849323634,0.674967947904914,1.00992074512239,1.50283924418745,2.07279733734769,2.91717788608268,4.2969401318056
73,0.930800841376875,0.128876890271593,-3.11100070275511,-2.27170182964289,-1.69482327962072,-1.21322752624385,-0.874655051100712,-0.565956302650088,-0.313527781655316,-0.0761261908732019,0.126015281823847,0.364290169129688,0.603008207279894,0.864511308995962,1.18515715483991,1.55614389323774,1.96167453044602,2.51218125674996,3.43688971767134,4.83320128474201
74,-0.262539476723879,0.558480504826125,-2.58281288536308,-1.75819508175646,-1.2525895326349,-0.83454762404785,-0.46194447447135,-0.181799158665285,0.0965851812274014,0.335753005152941,0.556037411934978,0.756881474444835,0.981259898519532,1.22577783085155,1.5042509562489,1.8589793184588,2.36112013655574,2.96066725462928,3.82046081724347,5.102400444316
75,-3.00516782922113,-0.157523686034327,-3.26701462052408,-2.53252703068587,-2.01881154350018,-1.59418800553859,-1.18681642938668,-0.876224974595063,-0.604505329644953,-0.349994074297238,-0.138964515697019,0.0701292698526993,0.314624505697964,0.564837091148253,0.870372706696216,1.23937336421962,1.65770009978309,2.29224365978834,3.15962192629164,4.52090154209287
76,-3.56237740092664,-1.80310069753268,-5.1107275092829,-4.24976594177951,-3.58655080355224,-3.13863501278661,-2.76918255489551,-2.4494734145358,-2.19755221366067,-1.9684859032476,-1.75930703210791,-1.54451528081272,-1.30518261220519,-1.03096756143643,-0.730882525790278,-0.394080168563126,0.0803414216370806,0.658233404522959,1.58547353573765,2.85202858798545
77,-5.75470188673082,-2.13742644055598,-5.15571421964128,-4.40900440010082,-3.88238574543866,-3.47448843319346,-3.11654076076518,-2.8196206856752,-2.56201579926093,-2.34684238502825,-2.13616493309312,-1.93082179684026,-1.69382030172564,-1.44175259900104,-1.12906686729145,-0.722762911413988,-0.290634278333975,0.363043666103202,1.16803253906066,2.58701395566289
78,-3.65768319845152,-3.45282113203849,-6.57869323691825,-5.77689438703016,-5.2411156664169,-4.80168699477417,-4.43645126093064,-4.15217207913076,-3.88460144523364,-3.649685523947,-3.43206570165265,-3.20804318812079,-2.97723658149778,-2.70839916059236,-2.3862467010185,-2.01831117767227,-1.54030371602669,-1.0510348641128,-0.139157830718679,1.21219993968252
79,-0.789053172378939,-2.19460991907091,-5.53128478304273,-4.63133109101039,-4.04982672106136,-3.61938725215932,-3.2409606297474,-2.94141339583283,-2.6750805318209,-2.44347993284963,-2.21488418581847,-2.0136116994909,-1.79633153532191,-1.53646747477456,-1.20796046051137,-0.863440485462135,-0.427084951378934,0.177636778592051,0.992845907399324,2.28352032337601
80,-2.34316790752351,-0.473431903427364,-3.66281361607852,-2.93778839610645,-2.33442544708517,-1.88635217487983,-1.49586211191696,-1.1788097996685,-0.911290614524867,-0.665879196186802,-0.462474322596186,-0.252874137535119,-0.0261762121395262,0.229665642598406,0.538525843541703,0.887279631115683,1.396243657267,1.95718724460832,2.78423464060152,4.16639599006322
81,1.6376898486561,-1.15868714901413,-4.41628345939255,-3.52824364883531,-2.93416337168602,-2.51047800261684,-2.15794913335449,-1.8865515999647,-1.6261254172439,-1.38778230069978,-1.17085160577256,-0.982262105665636,-0.740966400021497,-0.478628448249548,-0.168266233296755,0.159487699800407,0.583457130383089,1.15548347211338,2.0659605595456,3.45374070916555
