"t","y","mu","q_010","q_015","q_020","q_025","q_030","q_035","q_040","q_045","q_050","q_055","q_060","q_065","q_070","q_075","q_080","q_085","q_090","q_095"
19,2.52137823714521,0.855806454828082,-2.50019723755618,-1.69511960763397,-1.03484278408259,-0.588592217620147,-0.174889708811349,0.140168577657328,0.409732157578474,0.645192860279392,0.867683198585592,1.07962617834401,1.32889759843929,1.6035529355855,1.89462883546513,2.28488203958849,2.69197499634803,3.2172820843517,4.09577378796415,5.44277394687471
20,2.56902052519736,1.43702469426035,-1.90927883961869,-1.01750969865579,-0.416240473839046,0.0294361170004836,0.390914215951278,0.694951280459533,0.975875856300528,1.22032734849158,1.43027608590558,1.61029155534162,1.86073858881536,2.13217889749559,2.43199219737944,2.8399418957116,3.26402806116991,3.8016484794562,4.5494575325275,5.84779807828388
21,4.78354809492515,1.42903636482919,-1.74250119017338,-0.973559745592721,-0.375766759054837,0.0538947547462459,0.416629111996072,0.695454355069774,0.987620272543172,1.20886654878813,1.42559049083559,1.65600628835507,1.89337834172656,2.16084682920219,2.49731811921718,2.86981349013588,3.38011016210779,3.93156586041541,4.71863367518754,6.21634642995349
22,3.33497100748866,2.50221141326799,-0.773787730729929,-0.00734062728846475,0.572329164451356,1.04398525664313,1.40811274765465,1.75543395396442,2.0306068301309,2.29943924782746,2.50295603768242,2.70955227763529,2.94921724008394,3.2484975559303,3.55410975107322,3.93081992686299,4.37740249083943,5.02988754895521,5.88910870391332,7.20342714687366
23,-0.743468088184749,1.74209246989379,-1.42229273463458,-0.651458827884066,-0.0539980493946594,0.389844078102552,0.752856493809375,1.06755505270914,1.3294085073893,1.56568248869623,1.76440668644407,1.99614437779045,2.19463261209192,2.47036667804809,2.80919675287571,3.14784594892011,3.60837181608931,4.17540470469118,4.93258369530191,6.53842998843471
24,1.02803043392518,-0.334134074023084,-3.55822958562945,-2.76049687336271,-2.14795379402732,-1.71070110736064,-1.35739306151548,-1.06527031087452,-0.785419905259606,-0.563666139320537,-0.355101042182419,-0.141044453825315,0.0943038582678428,0.352072955416856,0.660649051594592,1.02935901172833,1.48956342979056,2.05422277055021,2.86873134148775,4.2471089232404
25,5.60016351486972,0.514015216962595,-2.68753595619978,-1.80137745258257,-1.2765610907988,-0.843005021044701,-0.454773661907181,-0.179769099758075,0.0796197646273738,0.308635530268043,0.517946346575002,0.735716463646648,0.996488379551698,1.27288585720186,1.59148783784189,1.95010565960066,2.4381997720608,3.02158352019338,3.75546323956271,5.22658633192839
26,4.75739496386493,2.76248178736557,-0.457110641852112,0.39293269046385,0.923524225058435,1.34775225200999,1.72675668711163,2.02739887021574,2.3104168010506,2.54030037168858,2.76183177109914,2.96614824177973,3.17520884393956,3.43446758288015,3.77260806936198,4.12842275898255,4.60874272822338,5.18424421068526,6.1282916261075,7.43781633532038
27,1.75193820403897,2.30409051578301,-0.846921901477865,-0.0996683842545258,0.434311884963897,0.912352627841178,1.29716547348679,1.61413007592327,1.87766102670532,2.12023705547603,2.32310393358433,2.52340258728592,2.76587282404025,3.06932949142279,3.36225616177742,3.71560316158358,4.20516394256521,4.84002128456548,5.63629516188825,7.09503840147387
28,2.15623265390993,0.765531736214088,-2.44499022558503,-1.66176996448587,-1.07811206597455,-0.618124828753603,-0.238310999245077,0.0553054887041844,0.302379956680771,0.51469213132394,0.718628795691581,0.937514562324482,1.15589718034485,1.41031543187942,1.69788541163856,2.07800622852871,2.53620218276943,3.15373078213725,3.94743170531347,5.17432858232362
29,1.9392668991452,0.933590224724452,-2.22118546601923,-1.415676821509,-0.83743951337229,-0.384145294407876,-0.0447923904346832,0.238831332949133,0.497161159929033,0.731353202417011,0.923874103741939,1.1190459225747,1.33863571593695,1.59408101555318,1.89906850861584,2.26293971527901,2.70707930539363,3.30970097908494,4.02928617549298,5.4090596416442
30,-2.99849672604794,0.793297873884856,-2.42673732951952,-1.6813432917508,-1.06766794301716,-0.543012357571578,-0.187127170260555,0.115304227457807,0.393250000605633,0.61330755537358,0.805154835186416,1.02396134835641,1.26466964317824,1.52061318375655,1.80636298099714,2.14191655675918,2.6150532826586,3.1347091856855,3.92350584437016,5.21653276893324
31,-5.56596308443041,-1.70461249480257,-4.96321927926892,-4.13191637881671,-3.55568798851748,-3.10818253270677,-2.74716053472596,-2.42086931325463,-2.15974256065224,-1.93894762857916,-1.7143828586187,-1.5091903538412,-1.22785489682252,-0.970112889299243,-0.695856445362539,-0.346834305162803,0.106015061691417,0.732809508943316,1.61576453727269,3.07781683479896
32,-1.25385530511594,-3.01413551504794,-6.4035446396641,-5.6027848657927,-4.95704539788604,-4.45967531353777,-4.03851187656901,-3.75804680850036,-3.50246278484612,-3.25020818933977,-3.04154128782125,-2.84119254487941,-2.60325942155786,-2.3402286936824,-2.00573264899263,-1.63881731691774,-1.23404549166273,-0.656636437647915,0.153311866265939,1.43052767316393
33,-2.5194060117899,-0.880226030208573,-4.00120712853268,-3.2342244410377,-2.6705832888801,-2.24503382484431,-1.86055389052021,-1.60041918740603,-1.33390574959558,-1.09821730202323,-0.913934492348096,-0.690811263224771,-0.452386694425874,-0.178445079173828,0.119286086919202,0.475966960711722,0.910097204587588,1.51991178078246,2.30688495468487,3.62002706185829
34,-0.656623207660954,-1.53115112163476,-4.74674491810392,-3.97885875453361,-3.39589502920352,-2.9254447104297,-2.53146245428861,-2.24847042365303,-1.98483787633255,-1.75558074525311,-1.51491908604859,-1.28265450082086,-1.0624736920645,-0.799345482839,-0.486458326703168,-0.118367924383878,0.316493725706888,0.941316001211323,1.71074182954586,2.9920229069099
35,-7.91548893792362,-0.613628558719022,-3.80580738827893,-2.9736965344257,-2.43272925165071,-1.98957569675878,-1.63461982682867,-1.32890801502622,-1.04428405133082,-0.821179722302532,-0.603143203850574,-0.418693900403043,-0.19378779330657,0.0962612717434249,0.409298181952642,0.808642419442116,1.31067991038653,1.85670017689854,2.74120629747352,4.10513736940406
36,-5.16574866294831,-4.25243064418042,-7.5425113192536,-6.71449740620633,-6.08298708265283,-5.63463951113166,-5.23795663581489,-4.94130543355737,-4.69066822245918,-4.45258192321134,-4.24887736199742,-4.04180124610591,-3.79406481386709,-3.54195321357327,-3.22554699827296,-2.91069286114716,-2.44895452179087,-1.92167755177751,-1.124520741267,0.294705394217141
37,-0.608889790800133,-2.88228235000263,-6.06127377978013,-5.25394590905233,-4.75329001484193,-4.27585974805292,-3.92680055703222,-3.63953077930898,-3.35563661787118,-3.12558134327502,-2.90144648955526,-2.68850737195297,-2.4532064802676,-2.20680525299149,-1.89478954750197,-1.53547907955896,-1.10532040863092,-0.511850537079687,0.231897841876403,1.54545691874673
38,-4.78627867266881,-0.603852913928548,-3.82898188710133,-2.97752916312349,-2.3821217666086,-1.87931401001062,-1.53329111373716,-1.24594020294031,-0.984500242668186,-0.762866850010184,-0.556910722091238,-0.363811256795587,-0.13675909572394,0.114951924941035,0.425462467621056,0.809301309047002,1.26985827802565,1.83070883680879,2.5737031585138,3.97026789758233
39,-1.79143072855369,-2.68782551155301,-5.86528629008135,-5.09154101305412,-4.56012654713214,-4.11672834397843,-3.73112402341605,-3.4353041410998,-3.17728309950482,-2.93342257210041,-2.71101659725148,-2.51028599662196,-2.26348095031936,-1.98348176829211,-1.69214036922345,-1.33912547839283,-0.915859702105968,-0.308548939515372,0.514035904780752,1.94431166577439
40,4.37452136394003,-1.18103231916539,-4.26326808999011,-3.48343032330264,-2.96330115561976,-2.56456098759036,-2.19955934960105,-1.88049395202079,-1.62052280568412,-1.37180497279041,-1.15093782630374,-0.953131148335041,-0.696131844302263,-0.421431474139438,-0.104454109127609,0.285728942008174,0.739834392933217,1.26453329156795,2.01322819670778,3.44468825026039
41,-4.84672495116798,1.91581256623021,-1.32603102310426,-0.479235498687142,0.127325851104484,0.564833436304061,0.897356878930009,1.17474629653891,1.4242126456543,1.68698850780008,1.90770227196537,2.11606424062242,2.35757156909697,2.65418179767524,2.95644275509511,3.30722266642041,3.74768521580596,4.32782191614072,5.09180532919516,6.54793037109079
42,-0.461471106500111,-2.6766608532346,-5.94591062234221,-5.10772122685249,-4.48387151010112,-4.03832135540272,-3.66150419105483,-3.38434014113414,-3.09767396021513,-2.8535219784362,-2.653489017205,-2.44582647535662,-2.21898157340236,-1.93735754844182,-1.63360894237301,-1.29329892501641,-0.884021944098235,-0.255980564048565,0.506312566447427,1.76466671089991
43,-0.650818159228612,-0.461889526082796,-3.72187903690397,-2.87475472562231,-2.29272171081071,-1.80647237729156,-1.44720332895067,-1.16767996408928,-0.915800889637071,-0.674618339808957,-0.474263256302241,-0.271171427676078,-0.0412619073648217,0.194172308523168,0.542239610338214,0.858040820998323,1.30647286471203,1.86095467218385,2.65945935126075,3.98058531959307
44,3.20303498552675,-0.530773211392916,-3.64569500895432,-2.93358070005663,-2.4056571310301,-1.9609682993391,-1.59975756167791,-1.31584814586737,-1.0285350992041,-0.790596201008593,-0.563510838699784,-0.347588806083746,-0.0815225790206742,0.178723834433485,0.493000310599509,0.851289667366572,1.31719011289613,1.88982529030856,2.77441121885194,4.12885611307319
45,2.55928928176138,1.42518191707563,-1.83578148997596,-1.00238783027034,-0.36936744284475,0.0386911047890064,0.430794184743046,0.735037627836384,1.00374422789669,1.2661537455379,1.46339734527754,1.67615182865216,1.93861625538133,2.20072528657205,2.50834216484875,2.86630178690778,3.3597669842558,3.91550246504028,4.69242065764566,6.11046629055783
46,1.61534924991411,1.13511853865018,-1.96171270748764,-1.22388677149806,-0.710835676330463,-0.293544268647236,0.0682065153341257,0.409676161649208,0.696848286368419,0.924956758216464,1.13800188085604,1.3652878966712,1.60790013589478,1.88097259944141,2.17989093557211,2.53062529201146,2.98529448062309,3.57809879613218,4.32883585800296,5.77169092171836
47,3.98835942267436,0.697237259151637,-2.47166962891125,-1.68421437606839,-1.12185892225869,-0.662628913886509,-0.280664445228351,0.00234619140109008,0.226143654098609,0.469985642745054,0.687096367897706,0.900793868823247,1.12688003452686,1.39885574513862,1.68915356602911,2.02204775878924,2.43946788051674,2.99609633084638,3.90048135065259,5.3212168892643
48,1.26734204035263,1.91957274518773,-1.24252873888495,-0.447606483829622,0.107968347004229,0.541987528298471,0.929462215184095,1.2127812285236,1.46263096517834,1.69716625667197,1.91709712280126,2.13812391952896,2.36537942038925,2.65216407899299,2.96304523446927,3.33673000065067,3.73675668167865,4.30921525294228,5.12643171931167,6.35692397040204
49,-0.0177372416382544,0.596071050107029,-2.6321074191102,-1.79180399913371,-1.23838691538573,-0.811850808660565,-0.440101885810544,-0.135453343290169,0.134272131200756,0.36963925505616,0.582066201349413,0.776785796802951,0.996478354404509,1.25123703742015,1.54381788471985,1.92362628678427,2.34843185292143,2.96171246601427,3.71910610190465,4.92584395248818
50,-0.351080260233215,-0.00886862081913661,-3.19028202225116,-2.37660743774164,-1.8256123349877,-1.41145166593852,-1.03052821421204,-0.715582173621228,-0.436766784184444,-0.186164461486618,0.0338177845525002,0.251254330390597,0.497938004109581,0.754906811848228,1.0490217149406,1.40153855006402,1.84078015372951,2.37506014033761,3.26100404979131,4.63403921363182
51,-0.439499918917215,-0.137940160047324,-3.44052457496704,-2.61795701742929,-2.05192739718897,-1.54603980665201,-1.17693959393711,-0.867243604628789,-0.587877681750919,-0.363251872843165,-0.173596770664659,0.0489417218190809,0.287919577367785,0.539248647190492,0.838545148786336,1.21376987114415,1.66264147900789,2.21915446811286,3.00538389821219,4.30126139745546
52,0.191257794192428,-0.145142993309156,-3.3918578958333,-2.61145291194462,-2.03177868988096,-1.56576748647462,-1.19035220050622,-0.86724940236612,-0.600617383579575,-0.377741537098573,-0.174652750761643,0.023268669151186,0.274576855770174,0.562844543196827,0.884124306033676,1.26147052082537,1.72702033915061,2.30006887572611,3.00581405365269,4.4155663479755
53,-0.410866092376812,0.206066262901614,-2.90927607211324,-2.14749655265011,-1.55005326655826,-1.13889089864595,-0.786385102462465,-0.466334745367879,-0.229046696280918,0.0171639225315692,0.223472006543287,0.422861089345609,0.636235451535363,0.889803241028483,1.17403585995602,1.49690582263579,1.97520419770575,2.62224895275111,3.48689117961539,4.82642222559943
54,-0.736839051928529,-0.0609069439578929,-3.28489538575098,-2.49658953370811,-1.90890537089664,-1.45044084143203,-1.08627723624484,-0.777308769112717,-0.505361814184407,-0.252311557638844,-0.0311866520508471,0.170136694640648,0.421897118434977,0.711202320242517,1.02732109459302,1.39548048558574,1.83020975550586,2.41068955162629,3.32696764300117,4.7484876092991
55,-4.51571267866372,-0.192083950276523,-3.36497693508889,-2.57438849038058,-2.01503094751331,-1.59484853567291,-1.22143742817333,-0.925947404372755,-0.656247915778418,-0.416807473791251,-0.21492448654917,0.00711411317868663,0.252108877559038,0.521898203005619,0.832062709242467,1.17689324599485,1.57717224608129,2.21593984782763,2.90676993396646,4.21484580821617
56,-0.563532321223806,-2.05249220755325,-5.42185973505812,-4.52709095196453,-3.90769807175733,-3.39184827382707,-3.04733883940521,-2.74813378768599,-2.49295531993522,-2.26059314603302,-2.03771529325171,-1.823282701102,-1.56608662928098,-1.31627604984888,-0.967941871172107,-0.599169639630396,-0.171228729565942,0.454743394761021,1.28419866459808,2.61500991845519
57,-0.252310838542257,-0.0506121877791635,-3.1505889753299,-2.36725993475407,-1.7568681035254,-1.32650099851662,-1.0209848613858,-0.732698733052611,-0.465772381727076,-0.217532897872359,-0.0170919766045992,0.220921361915719,0.453253828787127,0.717465063589728,1.00945214623058,1.4230248642677,1.84448354708748,2.38660257651678,3.12965959145976,4.43492207702018
58,2.30804519678792,0.12714295837947,-3.12019212187508,-2.34356711161319,-1.73067290035471,-1.28365406094128,-0.887907352505774,-0.58412607154674,-0.294767737821788,-0.0708928149472131,0.150995378095766,0.351949900889844,0.599298275838308,0.901894444619205,1.18678634104478,1.56159373682509,2.02352824564066,2.61276805525476,3.40332249075077,4.71039969549785
59,1.49946678037127,1.42547071413376,-1.6513897282354,-0.863720791762139,-0.329575345174929,0.114625428020239,0.459180535142193,0.75508947172568,0.987085256673802,1.2071132954094,1.43018212257976,1.63940975812337,1.8782109277051,2.1441505735567,2.45409840406868,2.80968319229637,3.23733385294411,3.80425393374182,4.66759819965688,5.99226753566674
60,0.879759915300147,1.03505034507418,-2.21842977400017,-1.37029987613901,-0.787020450307095,-0.330136948106867,0.0562223513238587,0.358909744863084,0.606934185466258,0.851004823298347,1.05217759964291,1.27245124284952,1.49986156771458,1.77259078800778,2.06280579644749,2.43609080752591,2.8665706748708,3.44521035532223,4.17625738418498,5.56877321356414
61,0.512298858696979,0.734566132868679,-2.47416657737964,-1.70441125873081,-1.14371006719689,-0.742508653326055,-0.339436136810637,-0.032337694841798,0.248822325800553,0.50277198125288,0.748518796668329,0.937894933975802,1.17964088602123,1.44626044507805,1.75230602908789,2.10112648156962,2.54040792339634,3.03836859333561,3.81041229403764,5.46294254276153
62,7.65182090478363,0.555557447876971,-2.67876828701736,-1.84146909218744,-1.26884359179414,-0.791047210862926,-0.436076726666382,-0.155554699122615,0.11692404004372,0.340340856297545,0.559470124542112,0.753671118950157,0.997574061484866,1.27741478612739,1.58643469233848,1.96559664904004,2.3955546687397,2.98400102731919,3.83715452403121,5.27143474660885
63,4.49277868230776,4.12531847092029,0.781756492368385,1.64600371305665,2.29066170020828,2.70863431931839,3.11069632488309,3.40537430096099,3.64594869383466,3.91993350168525,4.14264184836043,4.34927678454843,4.57097642483333,4.84644863691989,5.14866532451505,5.56534374715676,6.01453358324489,6.60380234133492,7.4457087748462,8.8957981528705
64,3.37789656146497,2.54107551637249,-0.654523990222533,0.144923607077205,0.729130318852011,1.18543233388096,1.5736676833172,1.87587012056931,2.12124596054331,2.37480338912724,2.59076986183815,2.79626094117134,3.03780901416218,3.31326292221965,3.63126800995822,3.9761895360004,4.37958867545992,4.92140958054324,5.69999748535737,7.10444425884897
65,-4.52309570341447,1.97426523562103,-1.22396058744697,-0.405823238394994,0.179783994632297,0.637987853416506,1.00346164842103,1.32748229383486,1.57449270655608,1.80940869492047,1.99899481596128,2.21111674887746,2.45709867291127,2.7269674275508,3.02291816779726,3.40280340297112,3.84784941383388,4.40532656690787,5.19633946803746,6.4924439068406
66,1.46893608484004,-1.99009973596742,-5.22289061120132,-4.38797081206717,-3.82709476732271,-3.34513495955715,-2.98023960602583,-2.68135368990447,-2.44677886932579,-2.23921270595732,-2.01214632817667,-1.79797308015843,-1.55876296620599,-1.32481287951276,-1.03804392609717,-0.641174428458172,-0.176113107293136,0.446042575259487,1.22458267571912,2.51923558070462
67,-3.74086204168897,0.987766420070632,-2.15348731472562,-1.32794192052676,-0.783791643461018,-0.324957627945912,0.0308834920461652,0.332152154586401,0.583431722913574,0.81920594118429,1.02452326345521,1.2273211157575,1.49960059139665,1.76953134082565,2.07731247666592,2.43123272566705,2.83537788237261,3.38785451347631,4.2425944220546,5.57051459791055
68,-1.73712079617573,-1.63927704801175,-4.72554932319521,-3.97597114674331,-3.44099271502899,-3.03287857385511,-2.67102809737273,-2.38133545351922,-2.12796252962611,-1.90199304170206,-1.69198154362803,-1.4792385827208,-1.24583309875393,-0.980442505768119,-0.642319710681532,-0.274363778281246,0.143255694155758,0.734353842540339,1.50545593800408,2.94002751602091
69,-1.42033552803614,-0.663196266309255,-3.77829002971706,-3.00242317345524,-2.44105214119134,-2.02121708805924,-1.66196148223479,-1.38868690293281,-1.11312614656482,-0.878573699252562,-0.63932723186363,-0.438360064067447,-0.210035061460198,0.0638535867174662,0.362319198064503,0.743939618215936,1.17215383256327,1.80847030668291,2.66548978247223,4.05254023826532
70,0.199855711107593,-0.533832188330323,-3.87333149311063,-3.10412090169062,-2.50549534279525,-2.07637954592141,-1.64609829382954,-1.33177825073709,-1.07059632437857,-0.800731212915651,-0.576076684224322,-0.362619257398911,-0.15558861017252,0.105848194213998,0.400876236957917,0.772444717188255,1.17301203898723,1.77550769483358,2.65720640347843,4.05662931689331
71,-0.289467156463129,0.244453957784314,-3.02250420083537,-2.23422714053758,-1.65092397032491,-1.18586030500336,-0.797121109098854,-0.456439998717839,-0.188664390681122,0.0296689567021987,0.259832966869391,0.487699299190108,0.729340954241231,0.995533044776112,1.29214834606765,1.66925066448991,2.14491941356443,2.73269955230948,3.59308004150391,4.99045546357803
72,0.494711315812736,-0.0342962124261598,-3.17399296938329,-2.36527697358252,-1.78057147059027,-1.36299051954116,-1.02382434052085,-0.732097807178377,-0.457353000142752,-0.223409457781974,-0.0195320416947601,0.201068893532252,0.412262227618706,0.659582348017049,0.954884446598329,1.2898372438158,1.78275574288087,2.3527138360411,3.1970943847761,4.57685663049902
73,1.12388657516111,0.321962624055824,-2.91791496897088,-2.07861609585866,-1.50173754583649,-1.02014179245962,-0.681569317316481,-0.372870568865857,-0.120442047871085,0.116959542911029,0.319101015608078,0.557375902913919,0.796093941064125,1.05759704278019,1.37824288862415,1.74922962702197,2.15476026423025,2.70526699053419,3.62997545145557,5.02628701852624
74,-0.221476723900162,0.599543257649842,-2.54175013253936,-1.71713232893274,-1.21152677981118,-0.793484871224133,-0.420881721647634,-0.140736405841569,0.137647934051118,0.376815757976658,0.597100164758695,0.797944227268552,1.02232265134325,1.26684058367526,1.54531370907261,1.90004207128252,2.40218288937946,3.001730007453,3.86152357006719,5.14346319713972
75,-2.95838250513687,-0.110738361950068,-3.22022929643982,-2.48574170660161,-1.97202621941592,-1.54740268145433,-1.14003110530242,-0.829439650510804,-0.557720005560694,-0.303208750212979,-0.0921791916127602,0.116914593936958,0.361409829782223,0.611622415232511,0.917158030780475,1.28615868830388,1.70448542386735,2.3390289838726,3.2064072503759,4.56768686617713
76,-3.2760679260317,-1.51679122263773,-4.82441803438795,-3.96345646688457,-3.30024132865729,-2.85232553789167,-2.48287308000056,-2.16316393964085,-1.91124273876573,-1.68217642835266,-1.47299755721296,-1.25820580591777,-1.01887313731025,-0.744658086541481,-0.444573050895333,-0.107770693668181,0.366650896532026,0.944542879417904,1.87178301063259,3.1383380628804
77,-5.32991637534013,-1.7126409291653,-4.73092870825059,-3.98421888871013,-3.45760023404797,-3.04970292180277,-2.69175524937449,-2.39483517428451,-2.13723028787024,-1.92205687363756,-1.71137942170243,-1.50603628544957,-1.26903479033495,-1.01696708761035,-0.704281355900763,-0.297977400023299,0.134151233056714,0.78782917749389,1.59281805045135,3.01179946705358
78,-2.98025761988849,-2.77539555347546,-5.90126765835523,-5.09946880846713,-4.56369008785387,-4.12426141621114,-3.75902568236761,-3.47474650056773,-3.20717586667062,-2.97225994538397,-2.75464012308962,-2.53061760955776,-2.29981100293475,-2.03097358202933,-1.70882112245547,-1.34088559910924,-0.862878137463659,-0.37360928554977,0.53826774784435,1.88962551824555
79,-0.229098165482783,-1.63465491217476,-4.97132977614657,-4.07137608411423,-3.4898717141652,-3.05943224526317,-2.68100562285124,-2.38145838893668,-2.11512552492475,-1.88352492595348,-1.65492917892231,-1.45365669259475,-1.23637652842576,-0.976512467878409,-0.648005453615209,-0.303485478565978,0.132870055517222,0.737591785488207,1.55280091429548,2.84347533027216
80,-2.16062066252528,-0.290884658429131,-3.48026637108029,-2.75524115110822,-2.15187820208694,-1.70380492988159,-1.31331486691872,-0.996262554670268,-0.728743369526634,-0.483331951188569,-0.279927077597953,-0.070326892536886,0.156371032858706,0.412212887596638,0.721073088539935,1.06982687611392,1.57879090226524,2.13973448960655,2.96678188559976,4.34894323506145
