"t","y","mu","q_010","q_015","q_020","q_025","q_030","q_035","q_040","q_045","q_050","q_055","q_060","q_065","q_070","q_075","q_080","q_085","q_090","q_095"
31,-5.11939108014327,-1.25804049051544,-4.51664727498179,-3.68534437452958,-3.10911598423034,-2.66161052841964,-2.30058853043882,-1.9742973089675,-1.71317055636511,-1.49237562429203,-1.26781085433156,-1.06261834955407,-0.781282892535387,-0.523540885012107,-0.249284441075403,0.0997376991243332,0.552587065978553,1.17938151323045,2.06233654155982,3.5243888390861
32,-1.31135443815397,-3.07163464808596,-6.46104377270212,-5.66028399883072,-5.01454453092406,-4.51717444657579,-4.09601100960703,-3.81554594153838,-3.55996191788414,-3.30770732237779,-3.09904042085927,-2.89869167791744,-2.66075855459588,-2.39772782672042,-2.06323178203065,-1.69631644995576,-1.29154462470075,-0.714135570685938,0.095812733227916,1.37302854012591
33,-2.42599264447371,-0.786812662892381,-3.90779376121649,-3.14081107372151,-2.57716992156391,-2.15162045752812,-1.76714052320402,-1.50700582008984,-1.24049238227939,-1.00480393470704,-0.820521125031904,-0.597397895908579,-0.358973327109682,-0.0850317118576359,0.212699454235394,0.569380328027914,1.00351057190378,1.61332514809865,2.40029832200106,3.71344042917448
34,-0.581067672710425,-1.45559558668423,-4.67118938315339,-3.90330321958308,-3.32033949425299,-2.84988917547917,-2.45590691933808,-2.1729148887025,-1.90928234138203,-1.68002521030258,-1.43936355109806,-1.20709896587033,-0.986918157113975,-0.723789947888472,-0.41090279175264,-0.0428123894333499,0.392049260657416,1.01687153616185,1.78629736449639,3.06757844186043
35,-7.65050098283086,-0.348640603626255,-3.54081943318616,-2.70870857933294,-2.16774129655794,-1.72458774166602,-1.3696318717359,-1.06392005993345,-0.779296096238049,-0.556191767209765,-0.338155248757808,-0.153705945310276,0.0712001617861967,0.361249226836191,0.674286137045409,1.07363037453488,1.5756678654793,2.12168813199131,3.00619425256628,4.37012532449683
36,-5.5036186084664,-4.59030058969851,-7.8803812647717,-7.05236735172443,-6.42085702817093,-5.97250945664976,-5.57582658133299,-5.27917537907547,-5.02853816797728,-4.79045186872944,-4.58674730751552,-4.37967119162401,-4.13193475938519,-3.87982315909137,-3.56341694379106,-3.24856280666525,-2.78682446730897,-2.25954749729561,-1.4623906867851,-0.0431645513009567
37,-1.02877860587734,-3.30217116507984,-6.48116259485734,-5.67383472412954,-5.17317882991914,-4.69574856313013,-4.34668937210943,-4.05941959438618,-3.77552543294839,-3.54547015835223,-3.32133530463247,-3.10839618703017,-2.87309529534481,-2.6266940680687,-2.31467836257917,-1.95536789463617,-1.52520922370813,-0.931739352156895,-0.187990973200805,1.12556810366952
38,-4.79969292226666,-0.617267163526405,-3.84239613669918,-2.99094341272134,-2.39553601620646,-1.89272825960847,-1.54670536333502,-1.25935445253816,-0.997914492266042,-0.776281099608041,-0.570324971689094,-0.377225506393443,-0.150173345321797,0.101537675343178,0.4120482180232,0.795887059449145,1.25644402842779,1.81729458721093,2.56028890891594,3.95685364798447
39,-1.98342097036068,-2.87981575336,-6.05727653188833,-5.2835312548611,-4.75211678893912,-4.30871858578542,-3.92311426522304,-3.62729438290678,-3.36927334131181,-3.12541281390739,-2.90300683905846,-2.70227623842895,-2.45547119212634,-2.17547201009909,-1.88413061103044,-1.53111572019981,-1.10784994391295,-0.500539181322358,0.322045662973766,1.75232142396741
40,4.36550110088901,-1.19005258221641,-4.27228835304113,-3.49245058635366,-2.97232141867078,-2.57358125064138,-2.20857961265206,-1.8895142150718,-1.62954306873513,-1.38082523584143,-1.15995808935475,-0.962151411386058,-0.705152107353279,-0.430451737190454,-0.113474372178625,0.276708678957158,0.7308141298822,1.25551302851693,2.00420793365677,3.43566798720938
41,-4.14323685686478,2.61930066053341,-0.622542928801069,0.224252595616053,0.830813945407679,1.26832153060726,1.6008449732332,1.8782343908421,2.1277007399575,2.39047660210327,2.61119036626856,2.81955233492561,3.06105966340016,3.35766989197844,3.6599308493983,4.01071076072361,4.45117331010915,5.03131001044392,5.79529342349836,7.25141846539399
42,-0.270752367384382,-2.48594211411887,-5.75519188322648,-4.91700248773677,-4.29315277098539,-3.84760261628699,-3.47078545193911,-3.19362140201841,-2.9069552210994,-2.66280323932047,-2.46277027808927,-2.25510773624089,-2.02826283428663,-1.74663880932609,-1.44289020325728,-1.10258018590068,-0.693303204982507,-0.0652618249328362,0.697031305563155,1.95538545001563
43,-0.351380053576446,-0.162451420430629,-3.42244093125181,-2.57531661997014,-1.99328360515854,-1.5070342716394,-1.1477652232985,-0.868241858437117,-0.616362783984904,-0.375180234156791,-0.174825150650074,0.0282666779760889,0.258176198287345,0.493610414175334,0.84167771599038,1.15747892665049,1.60591097036419,2.16039277783602,2.95889745691291,4.28002342524524
44,3.5229801647738,-0.210828032145867,-3.32574982970727,-2.61363552080958,-2.08571195178305,-1.64102312009205,-1.27981238243086,-0.995902966620325,-0.708589919957048,-0.470651021761544,-0.243565659452735,-0.0276436268366981,0.238422600226374,0.498669013680533,0.812945489846557,1.17123484661362,1.63713529214318,2.20977046955561,3.09435639809899,4.44880129232023
45,3.24789546355003,2.11378809886428,-1.14717530818731,-0.31378164848169,0.319238738943898,0.727297286577654,1.11940036653169,1.42364380962503,1.69235040968534,1.95475992732655,2.15200352706618,2.3647580104408,2.62722243716998,2.8893314683607,3.1969483466374,3.55490796869642,4.04837316604445,4.60410864682893,5.38102683943431,6.79907247234648
46,2.42896798939395,1.94873727813002,-1.1480939680078,-0.410268032018216,0.102783063149378,0.520074470832605,0.881825254813967,1.22329490112905,1.51046702584826,1.73857549769631,1.95162062033588,2.17890663615104,2.42151887537462,2.69459133892125,2.99350967505195,3.3442440314913,3.79891322010293,4.39171753561202,5.1424545974828,6.5853096611982
47,4.7485029571591,1.45738079363637,-1.71152609442652,-0.92407084158366,-0.361715387773955,0.0975146205982244,0.479479089256382,0.762489725885823,0.986287188583342,1.23012917722979,1.44723990238244,1.66093740330798,1.88702356901159,2.15899927962335,2.44929710051384,2.78219129327397,3.19961141500147,3.75623986533111,4.66062488513732,6.08136042374903
48,2.19687106946036,2.84910177429546,-0.312999709777221,0.481922545278107,1.03749737611196,1.4715165574062,1.85899124429182,2.14231025763133,2.39215999428607,2.6266952857797,2.84662615190899,3.06765294863669,3.29490844949698,3.58169310810072,3.892574263577,4.2662590297584,4.66628571078637,5.23874428205001,6.0559607484194,7.28645299950977
49,0.704314349930931,1.31812264167621,-1.91005582754101,-1.06975240756452,-0.516335323816542,-0.0897992170913789,0.281949705758641,0.586598248279017,0.856323722769942,1.09169084662535,1.3041177929186,1.49883738837214,1.71852994597369,1.97328862898934,2.26586947628903,2.64567787835346,3.07048344449062,3.68376405758346,4.44115769347384,5.64789554405736
50,0.0803769705444806,0.422588609958559,-2.75882479147347,-1.94515020696395,-1.39415510421001,-0.979994435160827,-0.599070983434343,-0.284124942843533,-0.00530955340674863,0.245292769291077,0.465275015330196,0.682711561168293,0.929395234887276,1.18636404262592,1.48047894571829,1.83299578084172,2.27223738450721,2.80651737111531,3.692461280569,5.06549644440951
51,-0.253333576543203,0.0482261823266884,-3.25435823259303,-2.43179067505528,-1.86576105481496,-1.359873464278,-0.990773251563099,-0.681077262254777,-0.401711339376907,-0.177085530469153,0.0125695717093527,0.235108064193093,0.474085919741797,0.725414989564504,1.02471149116035,1.39993621351816,1.8488078213819,2.40532081048687,3.1915502405862,4.48742773982947
52,0.184400641575663,-0.152000145925922,-3.39871504845007,-2.61831006456139,-2.03863584249772,-1.57262463909138,-1.19720935312299,-0.874106554982885,-0.60747453619634,-0.384598689715339,-0.181509903378408,0.0164115165344207,0.267719703153408,0.555987390580062,0.877267153416911,1.25461336820861,1.72016318653384,2.29321172310934,2.99895690103593,4.40870919535873
53,-0.506291970333028,0.110640384945398,-3.00470195006946,-2.24292243060632,-1.64547914451447,-1.23431677660216,-0.881810980418682,-0.561760623324095,-0.324472574237134,-0.0782619554246472,0.12804612858707,0.327435211389393,0.540809573579147,0.794377363072267,1.0786099819998,1.40147994467957,1.87977831974953,2.5268230747949,3.39146530165917,4.73099634764321
54,-0.979707290170453,-0.303775182199817,-3.52776362399291,-2.73945777195003,-2.15177360913857,-1.69330907967395,-1.32914547448676,-1.02017700735464,-0.748230052426331,-0.495179795880768,-0.274054890292771,-0.072731543601276,0.179028880193053,0.468334082000593,0.784452856351094,1.15261224734381,1.58734151726394,2.16782131338437,3.08409940475925,4.50561937105718
55,-4.91145310248947,-0.587824374102272,-3.76071735891464,-2.97012891420633,-2.41077137133906,-1.99058895949866,-1.61717785199908,-1.3216878281985,-1.05198833960417,-0.812547897617,-0.61066491037492,-0.388626310647063,-0.143631546266712,0.126157779179869,0.436322285416718,0.781152822169096,1.18143182225554,1.82019942400188,2.51102951014071,3.81910538439042
56,-1.45791197516424,-2.94687186149368,-6.31623938899855,-5.42147060590496,-4.80207772569776,-4.2862279277675,-3.94171849334565,-3.64251344162642,-3.38733497387565,-3.15497279997345,-2.93209494719214,-2.71766235504243,-2.4604662832214,-2.21065570378931,-1.86232152511254,-1.49354929357083,-1.06560838350637,-0.439636259179409,0.389819010657649,1.72063026451476
57,-1.07644583586164,-0.874747185098541,-3.97472397264928,-3.19139493207345,-2.58100310084477,-2.15063599583599,-1.84511985870518,-1.55683373037199,-1.28990737904645,-1.04166789519174,-0.841226973923977,-0.603213635403659,-0.370881168532251,-0.10666993372965,0.185317148911203,0.598889866948326,1.0203485497681,1.5624675791974,2.30552459414038,3.6107870797008
58,1.53503473689147,-0.645867501516981,-3.89320258177154,-3.11657757150964,-2.50368336025116,-2.05666452083773,-1.66091781240223,-1.35713653144319,-1.06777819771824,-0.843903274843664,-0.622015081800685,-0.421060559006607,-0.173712184058143,0.128883984722754,0.413775881148331,0.788583276928638,1.25051778574421,1.83975759535831,2.63031203085432,3.9373892356014
59,0.995016908372393,0.921020842134883,-2.15583960023428,-1.36817066376102,-0.834025217173809,-0.389824443978641,-0.0452693368566877,0.2506395997268,0.482635384674922,0.702663423410524,0.925732250580879,1.13495988612448,1.37376105570622,1.63970070155782,1.9496485320698,2.30523332029749,2.73288398094523,3.29980406174294,4.163148327658,5.48781766366786
60,0.441719715249402,0.597010145023436,-2.65646997405091,-1.80834007618976,-1.22506065035784,-0.768177148157612,-0.381817848726886,-0.0791304551876612,0.168893985415513,0.412964623247602,0.614137399592162,0.834411042798776,1.06182136766383,1.33455058795704,1.62476559639675,1.99805060747516,2.42853047482005,3.00717015527148,3.73821718413424,5.13073301351339
61,0.0427645549779409,0.265031829149641,-2.94370088109868,-2.17394556244984,-1.61324437091593,-1.21204295704509,-0.808970440529674,-0.501871998560836,-0.220711977918484,0.0332376775338426,0.278984492949291,0.468360630256764,0.710106582302197,0.97672614135901,1.28277172536885,1.63159217785058,2.0708736196773,2.56883428961657,3.3408779903186,4.9934082390425
62,7.12192218989342,0.0256587329867645,-3.20866700190757,-2.37136780707764,-1.79874230668434,-1.32094592575313,-0.965975441556588,-0.685453414012821,-0.412974674846486,-0.189557858592662,0.029571409651906,0.223772404059951,0.46767534659466,0.747516071237183,1.05653597744827,1.43569793414984,1.8656559538495,2.45410231242898,3.307255809141,4.74153603171865
63,4.64061352532352,4.27315331393605,0.929591335384142,1.79383855607241,2.43849654322404,2.85646916233415,3.25853116789885,3.55320914397675,3.79378353685041,4.067768344701,4.29047669137618,4.49711162756418,4.71881126784909,4.99428347993565,5.29650016753081,5.71317859017251,6.16236842626065,6.75163718435068,7.59354361786196,9.04363299588625
64,3.6211891602866,2.78436811519411,-0.41123139140091,0.388216205898829,0.972422917673635,1.42872493270258,1.81696028213883,2.11916271939093,2.36453855936494,2.61809598794887,2.83406246065978,3.03955353999297,3.2811016129838,3.55655552104127,3.87456060877984,4.21948213482202,4.62288127428154,5.16470217936486,5.943290084179,7.3477368576706
65,-4.32464744286355,2.17271349617196,-1.02551232689604,-0.207374977844067,0.378232255183224,0.836436113967432,1.20190990897196,1.52593055438578,1.772940967107,2.0078569554714,2.1974430765122,2.40956500942838,2.6555469334622,2.92541568810173,3.22136642834819,3.60125166352205,4.0462976743848,4.6037748274588,5.39478772858838,6.69089216739153
66,0.864247355089341,-2.59478846571813,-5.82757934095202,-4.99265954181788,-4.43178349707342,-3.94982368930786,-3.58492833577653,-3.28604241965517,-3.05146759907649,-2.84390143570802,-2.61683505792737,-2.40266180990913,-2.16345169595669,-1.92950160926346,-1.64273265584787,-1.24586315820888,-0.780801837043839,-0.158646154491216,0.619893945968413,1.91454685095391
67,-4.21008004870599,0.518548413053605,-2.62270532174265,-1.79715992754379,-1.25300965047805,-0.79417563496294,-0.438334514970862,-0.137065852430627,0.114213715896547,0.349987934167263,0.55530525643818,0.758103108740473,1.03038258437962,1.30031333380862,1.60809446964889,1.96201471865002,2.36615987535558,2.91863650645928,3.77337641503757,5.10129659089353
68,-2.62389177738758,-2.5260480292236,-5.61232030440705,-4.86274212795516,-4.32776369624083,-3.91964955506695,-3.55779907858458,-3.26810643473107,-3.01473351083795,-2.78876402291391,-2.57875252483987,-2.36600956393264,-2.13260407996578,-1.86721348697996,-1.52909069189338,-1.16113475949309,-0.743515287056087,-0.152417138671505,0.618684956792237,2.05325653480907
69,-2.33147432815943,-1.57433506643255,-4.68942882984035,-3.91356197357853,-3.35219094131463,-2.93235588818253,-2.57310028235809,-2.2998257030561,-2.02426494668812,-1.78971249937585,-1.55046603198692,-1.34949886419074,-1.12117386158349,-0.847285213405826,-0.548819602058789,-0.167199181907356,0.261015032439983,0.897331506559618,1.75435098234894,3.14140143814203
70,-0.665196697457743,-1.39888459689566,-4.73838390167597,-3.96917331025595,-3.37054775136059,-2.94143195448674,-2.51115070239487,-2.19683065930243,-1.93564873294391,-1.66578362148099,-1.44112909278966,-1.22767166596425,-1.02064101873786,-0.759204214351338,-0.464176171607418,-0.0926076913770804,0.307959630421894,0.910455286268246,1.7921539949131,3.19157690832798
71,-0.933039132722088,-0.399118018474646,-3.66607617709433,-2.87779911679654,-2.29449594658387,-1.82943228126232,-1.44069308535781,-1.1000119749768,-0.832236366940082,-0.613903019556761,-0.383739009389568,-0.155872677068852,0.0857689779822723,0.351961068517153,0.648576369808696,1.02567868823095,1.50134743730548,2.08912757605052,2.94950806524496,4.34688348731907
72,-0.0308159513943569,-0.559823479633253,-3.69952023659039,-2.89080424078961,-2.30609873779736,-1.88851778674825,-1.54935160772795,-1.25762507438547,-0.982880267349845,-0.748936724989067,-0.545059308901853,-0.324458373674841,-0.113265039588387,0.134055080809956,0.429357179391236,0.764309976608708,1.25722847567378,1.82718656883401,2.671567117569,4.05132936329193
73,0.783434380268668,-0.0184895708366141,-3.25836716386332,-2.4190682907511,-1.84218974072892,-1.36059398735206,-1.02202151220892,-0.713322763758295,-0.460894242763523,-0.223492651981409,-0.0213511792843604,0.216923708021481,0.455641746171687,0.717144847887755,1.03779069373171,1.40877743212953,1.81430806933781,2.36481479564175,3.28952325656313,4.6858348236338
74,-0.350959353388803,0.470060628161201,-2.67123276202801,-1.84661495842138,-1.34100940929983,-0.922967500712774,-0.550364351136275,-0.27021903533021,0.00816530456247704,0.247333128488017,0.467617535270054,0.66846159777991,0.892840021854608,1.13735795418662,1.41583107958397,1.77055944179388,2.27270025989082,2.87224737796436,3.73204094057854,5.01398056765108
75,-3.05821975522008,-0.210575612033282,-3.32006654652303,-2.58557895668483,-2.07186346949913,-1.64723993153754,-1.23986835538564,-0.929276900594018,-0.657557255643908,-0.403046000296193,-0.192016441695974,0.0170773438537446,0.26157257969901,0.511785165149298,0.817320780697262,1.18632143822067,1.60464817378414,2.23919173378939,3.10657000029269,4.46784961609392
76,-3.59420855652601,-1.83493185313205,-5.14255866488227,-4.28159709737889,-3.61838195915161,-3.17046616838599,-2.80101371049488,-2.48130457013517,-2.22938336926005,-2.00031705884698,-1.79113818770728,-1.57634643641209,-1.33701376780456,-1.0627987170358,-0.76271368138965,-0.425911324162499,0.0485102660377082,0.626402248923587,1.55364238013828,2.82019743238608
77,-5.77380058009044,-2.15652513391561,-5.17481291300091,-4.42810309346045,-3.90148443879829,-3.49358712655308,-3.13563945412481,-2.83871937903482,-2.58111449262055,-2.36594107838787,-2.15526362645274,-1.94992049019988,-1.71291899508526,-1.46085129236066,-1.14816556065108,-0.741861604773612,-0.309732971693598,0.343944972743578,1.14893384570104,2.56791526230327
78,-3.66914241446729,-3.46428034805427,-6.59015245293403,-5.78835360304594,-5.25257488243267,-4.81314621078994,-4.44791047694641,-4.16363129514653,-3.89606066124942,-3.66114473996277,-3.44352491766843,-3.21950240413656,-2.98869579751356,-2.71985837660813,-2.39770591703428,-2.02977039368804,-1.55176293204246,-1.06249408012857,-0.150617046734453,1.20074072366675
79,-0.795928701988404,-2.20148544868038,-5.53816031265219,-4.63820662061985,-4.05670225067083,-3.62626278176879,-3.24783615935686,-2.9482889254423,-2.68195606143037,-2.4503554624591,-2.22175971542793,-2.02048722910037,-1.80320706493138,-1.54334300438403,-1.21483599012083,-0.870316015071599,-0.433960480988398,0.170761248982587,0.98597037778986,2.27664479376654
80,-2.34729322528919,-0.477557221193042,-3.6669389338442,-2.94191371387213,-2.33855076485085,-1.89047749264551,-1.49998742968264,-1.18293511743418,-0.915415932290545,-0.670004513952481,-0.466599640361864,-0.256999455300797,-0.0303015299052047,0.225540324832727,0.534400525776024,0.883154313350004,1.39211833950133,1.95306192684264,2.78010932283585,4.16227067229754
