"base_row_id","phase","repair_class","candidate_rank","profile_id","init_from_vb","mh_proposal","mh_adapt","n_burn","n_mcmc","thin","gamma_substeps","p_global_eta_jump","global_eta_jump_scale","slice_width","slice_max_steps","laplace_refresh_interval","laplace_refresh_start","laplace_refresh_weight","historical_anchor_variant_tag","rationale","phase_order","family","tau_label","fit_size","status","error","base_profile_id","selected_variant_tag","accepted_gate","accepted_healthy","target_original_case_key","candidate_fit_path","health_csv","metrics_csv","fit_seed","historical_source","row_id"
44,"phase2_static_shrink_rhsns_exal_mcmc_gausmix_rw_refresh","rw_refresh",3,"lastmile_rw_f085_s100_refresh10_s050_w090_sub4",FALSE,"laplace_rw",TRUE,8500,6500,1,4,0.085,1,NA,NA,10,50,0.9,"failband2_F085_sub2_s100","Push the early heavy-refresh F085 corridor to four gamma substeps so the search includes one truly aggressive rw mixing rescue.",2,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026055087,"LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv",11
44,"phase2_static_shrink_rhsns_exal_mcmc_gausmix_rw_refresh","rw_refresh",4,"lastmile_rw_f0845_s100_refresh25_s150_w075_sub3",FALSE,"laplace_rw",TRUE,6500,5000,1,3,0.0845,1,NA,NA,25,150,0.75,"failband2_F0845_sub2_s100","Apply the same earlier refresh plan to the F0845/s100 corridor to test whether that lower-mid geometry responds better than the F085 anchor.",2,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026045424,NA,12
44,"phase2_static_shrink_rhsns_exal_mcmc_gausmix_rw_refresh","rw_refresh",5,"lastmile_rw_f0845_s100_refresh10_s050_w085_sub4",FALSE,"laplace_rw",TRUE,8500,6500,1,4,0.0845,1,NA,NA,10,50,0.85,"failband2_F0845_sub2_s100","Combine the F0845/s100 corridor with very early heavy refresh and four gamma substeps as the strongest low-mid rw mixing attempt.",2,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026045425,NA,13
44,"phase2_static_shrink_rhsns_exal_mcmc_gausmix_rw_refresh","rw_refresh",6,"lastmile_rw_f0825_s1025_refresh25_s150_w075_sub3",FALSE,"laplace_rw",TRUE,6500,5000,1,3,0.0825,1.025,NA,NA,25,150,0.75,"failband2_F0825_sub2_s1025","Keep one refresh-heavy F0825/s1025 hedge because the softer band may still be preferable once gamma mixing is explicitly supported.",2,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026053087,"LOCAL_static_case_checkpoint_failband2_F0825_sub2_s1025_exal_gausmix.csv",14
44,"phase2_static_shrink_rhsns_exal_mcmc_gausmix_rw_refresh","rw_refresh",7,"lastmile_rw_f0825_s1025_refresh10_s050_w085_sub4",FALSE,"laplace_rw",TRUE,8500,6500,1,4,0.0825,1.025,NA,NA,10,50,0.85,"failband2_F0825_sub2_s1025","Push the softer F0825/s1025 corridor to the same early heavy-refresh plus four-substep regime so it gets one serious all-night test.",2,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026053087,"LOCAL_static_case_checkpoint_failband2_F0825_sub2_s1025_exal_gausmix.csv",15
44,"phase2_static_shrink_rhsns_exal_mcmc_gausmix_rw_refresh","rw_refresh",8,"lastmile_rw_f0835_s1025_refresh25_s150_w075_sub3",FALSE,"laplace_rw",TRUE,6500,5000,1,3,0.0835,1.025,NA,NA,25,150,0.75,"failband2_F0835_sub2_s1025","Carry one F0835/s1025 midpoint hedge with earlier refresh so the rw map stays broad but avoids reopening clearly weak extremes.",2,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026045428,NA,16
44,"phase3_static_shrink_rhsns_exal_mcmc_gausmix_rw_scale","rw_scale",1,"lastmile_rw_f085_s095_xxlong_sub3",FALSE,"laplace_rw",TRUE,6500,5000,1,3,0.085,0.95,NA,NA,50,333,0.6,"failband2_F085_sub2_s100","Test whether lowering the jump scale on the best F085 corridor improves effective mixing without sacrificing the more stable drift behavior.",3,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026055087,"LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv",17
44,"phase3_static_shrink_rhsns_exal_mcmc_gausmix_rw_scale","rw_scale",2,"lastmile_rw_f085_s105_xxlong_sub3",FALSE,"laplace_rw",TRUE,6500,5000,1,3,0.085,1.05,NA,NA,50,333,0.6,"failband2_F085_sub2_s100","Test the opposite F085 scale hedge in case row 44 still needs slightly larger global eta moves once the chain is much longer.",3,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026055087,"LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv",18
44,"phase3_static_shrink_rhsns_exal_mcmc_gausmix_rw_scale","rw_scale",3,"lastmile_rw_f0845_s095_xxlong_sub3",FALSE,"laplace_rw",TRUE,6500,5000,1,3,0.0845,0.95,NA,NA,50,333,0.6,"failband2_F0845_sub2_s100","Mirror the lower-scale hedge on the F0845 corridor so the search covers both best-performing rw anchors.",3,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026045423,NA,19
44,"phase3_static_shrink_rhsns_exal_mcmc_gausmix_rw_scale","rw_scale",4,"lastmile_rw_f0845_s105_xxlong_sub3",FALSE,"laplace_rw",TRUE,6500,5000,1,3,0.0845,1.05,NA,NA,50,333,0.6,"failband2_F0845_sub2_s100","Mirror the higher-scale hedge on the F0845 corridor to keep the overnight map broad but still anchored to informative rows.",3,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026045424,NA,20
44,"phase3_static_shrink_rhsns_exal_mcmc_gausmix_rw_scale","rw_scale",5,"lastmile_rw_f080_s105_xxlong_sub4",FALSE,"laplace_rw",TRUE,8000,6000,1,4,0.08,1.05,NA,NA,50,333,0.6,"failband2_F080_sub2_s105","Carry a single lower-band F080/s105 hedge at very long budget to avoid overcommitting only to the F0845/F085 neighborhood.",3,"gausmix","0p25",1000,"failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","WARN",TRUE,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv",2026045425,NA,21
